dag,tijd,jaar,gem_intensiteit
Thursday,21:00,2023,483.35483870967744
Thursday,21:00,2024,719.6129032258065
Thursday,22:00,2019,564.8387096774194
Thursday,22:00,2020,470.0
Thursday,22:00,2021,536.8387096774194
Thursday,22:00,2022,489.962962962963
Thursday,22:00,2023,438.4193548387097
Thursday,22:00,2024,643.3548387096774
Thursday,23:00,2019,381.741935483871
Thursday,23:00,2020,304.03225806451616
Thursday,23:00,2021,346.38709677419354
Thursday,23:00,2022,340.74074074074076
Thursday,23:00,2023,490.5806451612903
Thursday,23:00,2024,444.0967741935484
Tuesday,00:00,2019,148.4516129032258
Tuesday,00:00,2020,128.19354838709677
Tuesday,00:00,2021,148.74193548387098
Tuesday,00:00,2022,122.25925925925925
Tuesday,00:00,2023,121.74193548387096
Tuesday,00:00,2024,156.06451612903226
Tuesday,01:00,2019,91.03225806451613
Tuesday,01:00,2020,67.3225806451613
Tuesday,01:00,2021,90.16129032258064
Tuesday,01:00,2022,74.48148148148148
Tuesday,01:00,2023,68.6774193548387
Tuesday,01:00,2024,100.0752688172043
Tuesday,02:00,2019,63.483870967741936
Tuesday,02:00,2020,45.193548387096776
Tuesday,02:00,2021,62.0
Tuesday,02:00,2022,55.370370370370374
Tuesday,02:00,2023,49.516129032258064
Tuesday,02:00,2024,71.53763440860214
Tuesday,03:00,2019,71.16129032258064
Tuesday,03:00,2020,49.03225806451613
Tuesday,03:00,2021,61.70967741935484
Tuesday,03:00,2022,62.51851851851852
Tuesday,03:00,2023,48.096774193548384
Tuesday,03:00,2024,69.66666666666667
Tuesday,04:00,2019,107.83870967741936
Tuesday,04:00,2020,74.70967741935483
Tuesday,04:00,2021,87.61290322580645
Tuesday,04:00,2022,85.5925925925926
Tuesday,04:00,2023,73.80645161290323
Tuesday,04:00,2024,108.45161290322581
Tuesday,05:00,2019,309.19354838709677
Tuesday,05:00,2020,236.09677419354838
Tuesday,05:00,2021,259.7741935483871
Tuesday,05:00,2022,241.2962962962963
Tuesday,05:00,2023,210.8709677419355
Tuesday,05:00,2024,261.18279569892474
Tuesday,06:00,2019,1045.9032258064517
Tuesday,06:00,2020,807.9032258064516
Tuesday,06:00,2021,909.3548387096774
Tuesday,06:00,2022,822.925925925926
Tuesday,06:00,2023,747.4193548387096
Tuesday,06:00,2024,848.258064516129
Tuesday,07:00,2019,1572.0
Tuesday,07:00,2020,1214.4516129032259
Tuesday,07:00,2021,1308.5806451612902
Tuesday,07:00,2022,1115.4814814814815
Tuesday,07:00,2023,1150.258064516129
Tuesday,07:00,2024,1196.978494623656
Tuesday,08:00,2019,1462.4516129032259
Tuesday,08:00,2020,1451.032258064516
Tuesday,08:00,2021,1543.8064516129032
Tuesday,08:00,2022,1438.9259259259259
Tuesday,08:00,2023,1216.0645161290322
Tuesday,08:00,2024,1268.2903225806451
Tuesday,09:00,2019,1290.5806451612902
Tuesday,09:00,2020,1115.5806451612902
Tuesday,09:00,2021,1195.0967741935483
Tuesday,09:00,2022,1156.5555555555557
Tuesday,09:00,2023,907.6774193548387
Tuesday,09:00,2024,1109.0430107526881
Tuesday,10:00,2019,1077.4516129032259
Tuesday,10:00,2020,935.3225806451613
Tuesday,10:00,2021,1006.1935483870968
Tuesday,10:00,2022,886.7037037037037
Tuesday,10:00,2023,840.5483870967741
Tuesday,10:00,2024,812.9784946236559
Tuesday,11:00,2019,1025.1612903225807
Tuesday,11:00,2020,932.2258064516129
Tuesday,11:00,2021,984.8387096774194
Tuesday,11:00,2022,878.925925925926
Tuesday,11:00,2023,796.1612903225806
Tuesday,11:00,2024,770.5483870967741
Tuesday,12:00,2019,1148.258064516129
Tuesday,12:00,2020,1006.4516129032259
Tuesday,12:00,2021,1077.3225806451612
Tuesday,12:00,2022,953.9629629629629
Tuesday,12:00,2023,887.2903225806451
Tuesday,12:00,2024,797.4516129032259
Tuesday,13:00,2019,1156.6129032258063
Tuesday,13:00,2020,1040.258064516129
Tuesday,13:00,2021,1117.4516129032259
Tuesday,13:00,2022,986.8148148148148
Tuesday,13:00,2023,936.6774193548387
Tuesday,13:00,2024,1026.4516129032259
Tuesday,14:00,2019,1265.1612903225807
Tuesday,14:00,2020,1152.032258064516
Tuesday,14:00,2021,1212.032258064516
Tuesday,14:00,2022,1092.4444444444443
Tuesday,14:00,2023,1052.8709677419354
Tuesday,14:00,2024,1161.4193548387098
Tuesday,15:00,2019,1492.967741935484
Tuesday,15:00,2020,1338.774193548387
Tuesday,15:00,2021,1438.3548387096773
Tuesday,15:00,2022,1308.3703703703704
Tuesday,15:00,2023,1260.3548387096773
Tuesday,15:00,2024,1203.3870967741937
Tuesday,16:00,2019,1553.4516129032259
Tuesday,16:00,2020,1368.6451612903227
Tuesday,16:00,2021,1516.6129032258063
Tuesday,16:00,2022,1270.148148148148
Tuesday,16:00,2023,1181.3870967741937
Tuesday,16:00,2024,1275.7096774193549
Tuesday,17:00,2019,1534.774193548387
Tuesday,17:00,2020,1428.8387096774193
Tuesday,17:00,2021,1523.4516129032259
Tuesday,17:00,2022,1343.962962962963
Tuesday,17:00,2023,1166.8064516129032
Tuesday,17:00,2024,1363.516129032258
Tuesday,18:00,2019,1317.1290322580646
Tuesday,18:00,2020,1048.8387096774193
Tuesday,18:00,2021,1136.8064516129032
Tuesday,18:00,2022,1080.7777777777778
Tuesday,18:00,2023,977.0322580645161
Tuesday,18:00,2024,1061.8387096774193
Tuesday,19:00,2019,950.6451612903226
Tuesday,19:00,2020,718.7096774193549
Tuesday,19:00,2021,804.0
Tuesday,19:00,2022,705.1481481481482
Tuesday,19:00,2023,633.4516129032259
Tuesday,19:00,2024,754.483870967742
Tuesday,20:00,2019,664.5483870967741
Tuesday,20:00,2020,590.1290322580645
Tuesday,20:00,2021,638.9677419354839
Tuesday,20:00,2022,554.7777777777778
Tuesday,20:00,2023,518.8709677419355
Tuesday,20:00,2024,662.4193548387096
Tuesday,21:00,2019,530.2258064516129
Tuesday,21:00,2020,485.5483870967742
Tuesday,21:00,2021,548.5806451612904
Tuesday,21:00,2022,487.2962962962963
Tuesday,21:00,2023,430.9032258064516
Tuesday,21:00,2024,594.0322580645161
Tuesday,22:00,2019,469.64516129032256
Tuesday,22:00,2020,429.4516129032258
Tuesday,22:00,2021,486.5806451612903
Tuesday,22:00,2022,431.3703703703704
Tuesday,22:00,2023,379.93548387096774
Tuesday,22:00,2024,543.5483870967741
Tuesday,23:00,2019,576.0967741935484
Tuesday,23:00,2020,254.19354838709677
Tuesday,23:00,2021,291.06451612903226
Tuesday,23:00,2022,266.48148148148147
Tuesday,23:00,2023,242.67741935483872
Tuesday,23:00,2024,326.3225806451613
Wednesday,00:00,2019,207.03225806451613
Wednesday,00:00,2020,141.93548387096774
Wednesday,00:00,2021,154.51612903225808
Wednesday,00:00,2022,137.85185185185185
Wednesday,00:00,2023,119.6774193548387
Wednesday,00:00,2024,170.90322580645162
Wednesday,01:00,2019,103.41935483870968
Wednesday,01:00,2020,73.87096774193549
Wednesday,01:00,2021,89.35483870967742
Wednesday,01:00,2022,82.44444444444444
Wednesday,01:00,2023,73.64516129032258
Wednesday,01:00,2024,115.3225806451613
Wednesday,02:00,2019,69.0
Wednesday,02:00,2020,47.32258064516129
Wednesday,02:00,2021,64.74193548387096
Wednesday,02:00,2022,62.0
Wednesday,02:00,2023,55.58064516129032
Wednesday,02:00,2024,92.0
Wednesday,03:00,2019,67.74193548387096
Wednesday,03:00,2020,44.16129032258065
Wednesday,03:00,2021,64.29032258064517
Wednesday,03:00,2022,62.629629629629626
Wednesday,03:00,2023,49.03225806451613
Wednesday,03:00,2024,86.87096774193549
Wednesday,04:00,2019,113.61290322580645
Wednesday,04:00,2020,68.16129032258064
Wednesday,04:00,2021,90.64516129032258
Wednesday,04:00,2022,83.81481481481481
Wednesday,04:00,2023,71.87096774193549
Wednesday,04:00,2024,109.58064516129032
Wednesday,05:00,2019,304.19354838709677
Wednesday,05:00,2020,238.25806451612902
Wednesday,05:00,2021,248.3548387096774
Wednesday,05:00,2022,227.22222222222223
Wednesday,05:00,2023,203.6451612903226
Wednesday,05:00,2024,257.0967741935484
Wednesday,06:00,2019,988.5806451612904
Wednesday,06:00,2020,792.258064516129
Wednesday,06:00,2021,872.2903225806451
Wednesday,06:00,2022,784.1111111111111
Wednesday,06:00,2023,729.9354838709677
Wednesday,06:00,2024,824.3548387096774
Wednesday,07:00,2019,1441.1612903225807
Wednesday,07:00,2020,1051.1612903225807
Wednesday,07:00,2021,1189.8709677419354
Wednesday,07:00,2022,1164.148148148148
Wednesday,07:00,2023,1075.967741935484
Wednesday,07:00,2024,1252.774193548387
Wednesday,08:00,2019,1437.8709677419354
Wednesday,08:00,2020,1307.9354838709678
Wednesday,08:00,2021,1390.1612903225807
Wednesday,08:00,2022,1398.2222222222222
Wednesday,08:00,2023,1159.5483870967741
Wednesday,08:00,2024,1244.8387096774193
Wednesday,09:00,2019,1206.5483870967741
Wednesday,09:00,2020,1038.8387096774193
Wednesday,09:00,2021,1126.741935483871
Wednesday,09:00,2022,1050.4074074074074
Wednesday,09:00,2023,955.8709677419355
Wednesday,09:00,2024,1090.032258064516
Wednesday,10:00,2019,1058.5483870967741
Wednesday,10:00,2020,926.7096774193549
Wednesday,10:00,2021,932.3225806451613
Wednesday,10:00,2022,907.4074074074074
Wednesday,10:00,2023,860.1290322580645
Wednesday,10:00,2024,992.9032258064516
Wednesday,11:00,2019,1072.483870967742
Wednesday,11:00,2020,933.8064516129032
Wednesday,11:00,2021,1029.8064516129032
Wednesday,11:00,2022,894.2592592592592
Wednesday,11:00,2023,830.6774193548387
Wednesday,11:00,2024,987.2903225806451
Wednesday,12:00,2019,1175.5806451612902
Wednesday,12:00,2020,1048.8064516129032
Wednesday,12:00,2021,1147.6451612903227
Wednesday,12:00,2022,994.074074074074
Wednesday,12:00,2023,974.3870967741935
Wednesday,12:00,2024,1087.7096774193549
Wednesday,13:00,2019,1176.8387096774193
Wednesday,13:00,2020,1084.7096774193549
Wednesday,13:00,2021,1167.9354838709678
Wednesday,13:00,2022,986.6666666666666
Wednesday,13:00,2023,980.2903225806451
Wednesday,13:00,2024,1090.8387096774193
Wednesday,14:00,2019,1283.0645161290322
Wednesday,14:00,2020,1158.741935483871
Wednesday,14:00,2021,1247.225806451613
Wednesday,14:00,2023,1055.6451612903227
Wednesday,14:00,2024,1203.6451612903227
Wednesday,15:00,2019,1469.5806451612902
Wednesday,15:00,2020,1241.1612903225807
Wednesday,15:00,2021,1482.8387096774193
Wednesday,15:00,2023,1224.5483870967741
Wednesday,15:00,2024,1388.516129032258
Wednesday,16:00,2019,1533.6774193548388
Wednesday,16:00,2020,1359.225806451613
Wednesday,16:00,2021,1491.258064516129
Wednesday,16:00,2022,1354.4074074074074
Wednesday,16:00,2023,1217.3548387096773
Wednesday,16:00,2024,1362.032258064516
Wednesday,17:00,2019,1468.8709677419354
Wednesday,17:00,2020,1368.516129032258
Wednesday,17:00,2021,1463.7096774193549
Wednesday,17:00,2022,1360.962962962963
Wednesday,17:00,2023,1229.6451612903227
Wednesday,17:00,2024,1242.0645161290322
Wednesday,18:00,2019,1183.7096774193549
Wednesday,18:00,2020,981.1290322580645
Wednesday,18:00,2021,1161.6774193548388
Wednesday,18:00,2022,1073.7777777777778
Wednesday,18:00,2023,904.6451612903226
Wednesday,18:00,2024,1009.3225806451613
Wednesday,19:00,2019,822.1290322580645
Wednesday,19:00,2020,702.4193548387096
Wednesday,19:00,2021,819.483870967742
Wednesday,19:00,2022,724.5185185185185
Wednesday,19:00,2023,668.4516129032259
Wednesday,19:00,2024,806.1935483870968
Wednesday,20:00,2019,656.3225806451613
Wednesday,20:00,2020,568.6451612903226
Wednesday,20:00,2021,675.0645161290323
Wednesday,20:00,2022,576.2222222222222
Wednesday,20:00,2023,545.1612903225806
Wednesday,20:00,2024,702.483870967742
Wednesday,21:00,2019,586.0
Wednesday,21:00,2020,489.48387096774195
Wednesday,21:00,2021,566.0645161290323
Wednesday,21:00,2022,497.7037037037037
Wednesday,21:00,2023,461.03225806451616
Wednesday,21:00,2024,647.7096774193549
Wednesday,22:00,2019,511.3225806451613
Wednesday,22:00,2020,428.6774193548387
Wednesday,22:00,2021,505.6774193548387
Wednesday,22:00,2022,445.81481481481484
Wednesday,22:00,2023,409.2903225806452
Wednesday,22:00,2024,752.0322580645161
Wednesday,23:00,2019,333.9032258064516
Wednesday,23:00,2020,278.03225806451616
Wednesday,23:00,2021,318.35483870967744
Wednesday,23:00,2022,289.25925925925924
Wednesday,23:00,2023,272.64516129032256
Wednesday,23:00,2024,411.2903225806452
