id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 03:00:00,2024-09-17 04:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 03:00:00,2024-09-17 04:00:00,0.0,0.0,60.0,25.0,0,0,32.0,110.68,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 03:00:00,2024-09-17 04:00:00,0.0,0.0,60.0,57.0,0,0,146.0,99.95,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 04:00:00,2024-09-17 05:00:00,0.0,0.0,60.0,2.0,0,0,2.0,109.92,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 04:00:00,2024-09-17 05:00:00,0.0,0.0,60.0,40.0,0,0,69.0,111.05,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 04:00:00,2024-09-17 05:00:00,0.0,0.0,60.0,57.0,0,0,224.0,99.55,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 05:00:00,2024-09-17 06:00:00,0.0,0.0,60.0,33.0,0,0,68.0,118.23,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 05:00:00,2024-09-17 06:00:00,0.0,0.0,60.0,58.0,0,0,396.0,110.89,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 05:00:00,2024-09-17 06:00:00,0.0,0.0,60.0,60.0,0,0,563.0,98.52,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 06:00:00,2024-09-17 07:00:00,0.0,0.0,60.0,60.0,0,0,707.0,118.93,-1.0,lane1,anyVehicle,,
